Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,latitude,longitude
2/3/2014,7,18,21.4,0,13,5.8,50,20,22,78,66,1012.5,1017.3,3,4,18.8,18.6,No,No,-38.3148,141.4705
2/4/2014,7,14.1,20.2,0,6.4,12.7,59,28,30,53,52,1024.3,1024.2,2,6,16.4,18.4,No,No,-38.3148,141.4705
2/9/2014,7,16.2,22.2,0,10.4,10,65,43,39,89,46,1009.1,1016.2,7,2,16.2,20.8,No,No,-38.3148,141.4705
2/14/2014,7,15.3,24.4,0,3.4,1,31,11,17,94,66,1007,1003.5,1,1,19.1,23.6,No,No,-38.3148,141.4705
2/15/2014,7,14.5,25.4,0,4.8,8.2,39,0,19,100,77,998.4,998.2,2,8,18.3,20.8,No,Yes,-38.3148,141.4705
2/16/2014,7,12.6,20.9,1.2,6.4,10.6,35,11,17,91,59,1010.7,1013,8,1,16.6,19.4,Yes,No,-38.3148,141.4705
2/19/2014,7,10.5,17.8,4,1.6,3.9,56,28,22,97,72,1000.2,1001.9,8,8,13.9,15.8,Yes,Yes,-38.3148,141.4705
2/20/2014,7,9.9,18.2,7,4.4,10.4,52,26,28,57,60,1010.9,1014.3,2,8,14.4,16.5,Yes,No,-38.3148,141.4705
2/21/2014,7,13.2,18.8,0.2,3.8,6.9,37,19,19,62,54,1022.8,1024.8,1,8,15,16.1,No,No,-38.3148,141.4705
2/22/2014,7,12.5,19.6,0,4.8,6.7,33,15,15,67,66,1026,1026.5,8,8,15.9,18.3,No,No,-38.3148,141.4705
2/25/2014,7,8.9,20.9,0,4.6,5.8,41,11,26,99,65,1010.7,1009.9,8,7,16.1,19.7,No,Yes,-38.3148,141.4705
2/26/2014,7,10.6,18.9,1.2,3.6,8.6,35,2,17,88,64,1014.4,1016.3,8,8,14.3,16.1,Yes,Yes,-38.3148,141.4705
2/27/2014,7,11.4,19.7,1.4,3.6,11.5,37,13,19,69,50,1022.7,1024.2,2,7,15.4,17.9,Yes,No,-38.3148,141.4705
2/28/2014,7,13.7,18.9,0.2,5.2,8.6,39,17,24,68,59,1025.1,1024.4,8,8,14.7,17.9,No,No,-38.3148,141.4705
3/1/2014,7,14.7,18.8,0,5.4,10.6,37,20,22,78,72,1024.4,1023.9,7,8,16.3,18,No,No,-38.3148,141.4705
3/2/2014,7,14.7,19.6,0,5,10.5,31,11,17,80,74,1024.7,1024.2,8,8,15.9,18.7,No,No,-38.3148,141.4705
3/5/2014,7,14.1,19.3,0.2,9.2,6.1,39,19,20,79,55,1019,1021,8,8,16.1,17.6,No,No,-38.3148,141.4705
3/6/2014,7,6.1,19,0,4.4,10.2,33,11,13,64,63,1022.4,1022.3,3,8,14.1,15.9,No,No,-38.3148,141.4705
3/7/2014,7,10.7,17.9,0,4.2,2.5,37,17,22,73,69,1025,1025.1,8,8,15.2,17.5,No,No,-38.3148,141.4705
3/12/2014,7,9.1,19.4,3,2,10.2,44,13,20,75,57,1021.7,1021.9,4,1,15.3,19,Yes,No,-38.3148,141.4705
3/13/2014,7,10.2,20.8,0,4.4,8.8,37,9,19,81,57,1020.9,1019.1,8,1,14.2,19.2,No,No,-38.3148,141.4705
3/15/2014,7,12.6,19.4,3.8,5.6,1.6,69,22,37,91,72,1001.5,999.6,8,8,13.1,16.7,Yes,Yes,-38.3148,141.4705
3/16/2014,7,9.8,18.2,4.4,3,5.1,50,15,31,91,57,1005.2,1006.5,8,6,10.6,16.9,Yes,Yes,-38.3148,141.4705
3/17/2014,7,10.3,19.9,4.8,2,4.9,54,15,26,97,71,1010.3,1012.4,8,8,14.5,18.9,Yes,No,-38.3148,141.4705
3/19/2014,7,9.4,20.4,0,4.4,10.3,28,7,19,95,56,1027.3,1026.7,5,1,13.2,18.7,No,No,-38.3148,141.4705
3/21/2014,7,11.2,13.8,16.4,7.2,1.9,63,28,19,99,99,1017.1,1021.6,8,8,13.8,12.6,Yes,Yes,-38.3148,141.4705
3/22/2014,7,9.7,15.1,24.2,1.2,1.9,30,9,15,65,57,1023.8,1022.8,6,8,13.3,14.4,Yes,No,-38.3148,141.4705
3/23/2014,7,10.2,17.7,0.2,3,5.9,39,11,22,70,66,1020.8,1020.8,8,8,12.7,17.4,No,Yes,-38.3148,141.4705
3/24/2014,7,11.8,17.9,2,2.6,4.9,30,7,17,90,67,1022.2,1022.1,8,1,14.1,16.8,Yes,No,-38.3148,141.4705
3/25/2014,7,12.6,19.9,0.6,2.4,5.9,37,15,20,84,64,1025.2,1024,8,4,14.6,19.4,No,No,-38.3148,141.4705
3/27/2014,7,16.7,21.2,0,3.6,1,28,13,7,94,88,1017.8,1015.2,8,7,17.2,18.4,No,No,-38.3148,141.4705
3/28/2014,7,14.7,18.7,0,2.6,1.1,17,11,7,99,86,1017.4,1016.8,7,8,14.9,17.1,No,No,-38.3148,141.4705
3/29/2014,7,8,20.7,0,0.8,5.3,24,2,11,99,72,1018,1017,4,4,14.2,19.1,No,No,-38.3148,141.4705
4/3/2014,7,10.8,18.1,0.2,3,5,35,11,17,76,71,1021.2,1021.8,8,8,14.7,16.6,No,No,-38.3148,141.4705
4/4/2014,7,8.5,17.9,0.2,1.6,7,31,17,17,62,51,1024.1,1022.5,8,6,13.6,16.7,No,Yes,-38.3148,141.4705
4/5/2014,7,13.5,20.6,1.6,2.2,0.4,30,11,17,99,75,1022.7,1021.6,8,1,15.6,19.4,Yes,No,-38.3148,141.4705
4/8/2014,7,14.6,19.3,4.2,3.2,0,35,11,20,89,85,1017.5,1015.1,8,8,16.9,18.9,Yes,Yes,-38.3148,141.4705
4/9/2014,7,16.2,20.6,11.8,0.8,0.4,20,11,11,100,84,1018,1015.5,8,8,17.2,20.2,Yes,No,-38.3148,141.4705
4/10/2014,7,14.6,19.3,0.2,2,5.3,39,7,13,100,92,1013.5,1011.3,7,8,16.9,18.1,No,Yes,-38.3148,141.4705
4/11/2014,7,14.4,18.2,2.4,3.2,5.4,39,19,19,80,93,1017.5,1018,8,8,15.5,14.3,Yes,No,-38.3148,141.4705
4/12/2014,7,11.8,17.1,0.8,2,1,50,13,17,80,88,1021.8,1020.1,7,7,14.7,15.9,No,No,-38.3148,141.4705
4/14/2014,7,8.6,18.3,0,3.2,5.7,26,11,15,98,72,1025.2,1023.7,7,8,15.4,17.3,No,No,-38.3148,141.4705
4/15/2014,7,8.7,17.1,0.2,1.4,4.1,31,13,19,99,75,1025.4,1023.2,4,8,14.8,16.4,No,No,-38.3148,141.4705
4/24/2014,7,11.4,14.9,6.8,2,6.1,61,17,13,54,64,1017.1,1018.7,4,7,13.1,13.1,Yes,No,-38.3148,141.4705
4/26/2014,7,8.1,15.1,4.4,3.8,7.5,52,22,19,66,60,1013.6,1017.4,8,7,13.4,13.2,Yes,No,-38.3148,141.4705
4/28/2014,7,3.1,21.3,0.2,3.6,4.3,46,20,26,62,59,1016.9,1010.3,8,8,12.5,18.9,No,Yes,-38.3148,141.4705
4/29/2014,7,12.2,16.6,23,4.6,4.3,56,30,33,93,67,1006.2,1007.5,8,2,14.4,15.4,Yes,Yes,-38.3148,141.4705
4/30/2014,7,7.3,15.4,14,2,5.5,48,9,11,77,61,1019.8,1020.3,8,8,11.4,13.3,Yes,No,-38.3148,141.4705
5/1/2014,7,5.3,15.3,0,1.2,3.6,43,13,19,74,63,1017.5,1012,7,7,10.6,14.5,No,Yes,-38.3148,141.4705
5/2/2014,7,9.7,11.7,2.8,4,0,72,15,7,96,89,1001.9,997.5,8,8,10.8,11,Yes,Yes,-38.3148,141.4705
5/3/2014,7,8.4,13.1,49.8,3.2,1,65,33,24,82,68,1004.4,1006.7,8,8,11.4,12.2,Yes,Yes,-38.3148,141.4705
5/4/2014,7,8.2,15.3,1.8,1,5.8,41,17,19,65,63,1013.8,1013.8,6,7,11.1,14.4,Yes,Yes,-38.3148,141.4705
5/5/2014,7,10.1,15.4,4.2,1.4,5.4,35,15,17,93,85,1018.2,1019.8,8,8,12.4,12.8,Yes,Yes,-38.3148,141.4705
5/6/2014,7,8.2,13.7,1.6,1.4,0.1,28,11,13,66,68,1027.4,1026.9,8,7,11.9,13.2,Yes,Yes,-38.3148,141.4705
5/7/2014,7,7.7,14,1.2,0.8,3.2,28,9,13,87,63,1029.5,1028.1,8,8,11.1,12.8,Yes,No,-38.3148,141.4705
5/9/2014,7,6.9,16.1,0,2.2,0.7,44,22,15,65,68,1016.1,1012.8,5,7,13.1,15.6,No,Yes,-38.3148,141.4705
5/10/2014,7,11.5,17.9,2.4,1.6,5.3,39,11,24,94,79,1017.1,1016.5,7,1,13.3,17.2,Yes,No,-38.3148,141.4705
5/11/2014,7,11,17.1,0.8,1,8.8,31,20,20,94,81,1023.7,1024.9,8,8,14.3,16.4,No,No,-38.3148,141.4705
5/12/2014,7,6.8,19.6,0.6,2.8,9.4,48,11,13,99,60,1030.1,1027.4,3,2,10.9,19,No,No,-38.3148,141.4705
5/16/2014,7,10.4,22.6,0,3.6,7.5,43,15,19,87,54,1022.2,1019.7,1,1,12.8,22.2,No,No,-38.3148,141.4705
5/18/2014,7,13.4,18.9,2,1.2,0,26,11,9,79,75,1021.1,1019.3,4,8,15.5,18.2,Yes,No,-38.3148,141.4705
5/20/2014,7,13.9,16.5,0.2,1.6,6.5,43,15,19,94,76,1020,1020.2,8,4,14.4,16.4,No,Yes,-38.3148,141.4705
5/22/2014,7,9.6,16.2,2.2,1.2,0.9,57,26,19,87,96,1016.1,1012.3,8,8,15.6,16,Yes,Yes,-38.3148,141.4705
5/23/2014,7,14.2,16.9,13.4,0.2,6.6,39,20,24,84,77,1014.4,1013.4,8,8,14.6,14.6,Yes,No,-38.3148,141.4705
5/24/2014,7,10.5,17.6,0,2.2,5.3,24,9,11,96,76,1016.6,1013.9,8,6,11.7,16.6,No,No,-38.3148,141.4705
5/25/2014,7,11.1,17.2,0.4,0.6,3.4,37,19,22,94,82,1014,1015.3,8,4,15.8,15.8,No,No,-38.3148,141.4705
5/26/2014,7,11,16.6,0.4,2,0,33,20,7,84,88,1016.8,1011.9,8,4,14.9,16.4,No,Yes,-38.3148,141.4705
5/27/2014,7,13.7,18,4.4,0.6,5.5,41,17,15,90,75,1002.9,1000,2,8,14.6,16.4,Yes,Yes,-38.3148,141.4705
5/28/2014,7,11.5,15.4,1.2,1.6,4.9,43,22,26,88,85,1010.7,1014,8,8,13.2,13.4,Yes,No,-38.3148,141.4705
6/1/2014,7,6.8,16,5,0.4,0.1,41,22,13,93,89,1017.5,1017.2,8,8,14.3,16,Yes,Yes,-38.3148,141.4705
6/2/2014,7,11.8,15.6,10.2,0.2,0,17,2,9,97,94,1019.5,1018.4,7,8,14.6,14.3,Yes,No,-38.3148,141.4705
6/3/2014,7,10.9,16.2,0.8,0.2,6.1,39,17,24,98,69,1019.1,1018.1,8,1,13,15.7,No,Yes,-38.3148,141.4705
6/4/2014,7,10.6,15.5,5.8,0.8,1.7,46,11,11,98,72,1023.4,1023.7,8,8,12.3,14.8,Yes,No,-38.3148,141.4705
6/5/2014,7,5,15.4,0.4,0.6,6,20,4,11,99,65,1030.2,1029.7,1,8,9.3,14.9,No,No,-38.3148,141.4705
6/6/2014,7,5.1,15.5,0,0.6,6,33,7,22,99,80,1032.4,1030.5,8,8,10.5,14.7,No,Yes,-38.3148,141.4705
6/7/2014,7,9.9,15.5,2.4,1.2,3.1,31,13,17,88,88,1032.2,1031.4,8,8,14,13.5,Yes,Yes,-38.3148,141.4705
6/8/2014,7,9.5,14.1,2.6,0.6,3.7,22,7,2,71,67,1034.5,1034.1,8,7,11.9,13.3,Yes,No,-38.3148,141.4705
6/13/2014,7,8,13.3,0,0.4,0.5,24,6,6,97,88,1011.1,1010.3,8,8,10,13,No,Yes,-38.3148,141.4705
6/14/2014,7,9.3,12.8,71.2,0.6,1,44,22,13,86,72,1018.1,1019.6,8,8,12.5,12,Yes,Yes,-38.3148,141.4705
6/15/2014,7,8,14.2,1.2,1,3.1,33,13,22,92,79,1022,1020.2,8,8,11,12.7,Yes,Yes,-38.3148,141.4705
6/16/2014,7,8.9,14.6,9.2,0.4,5.4,48,31,24,76,76,1018.6,1020.6,7,8,13.1,13.9,Yes,Yes,-38.3148,141.4705
6/17/2014,7,10.2,13.2,2.4,0.4,0,24,13,15,78,73,1030.2,1030.4,7,8,11.7,12.8,Yes,Yes,-38.3148,141.4705
6/18/2014,7,9.4,13.6,1.8,0.4,0,22,7,11,92,70,1032,1029.1,8,8,10.7,12.4,Yes,No,-38.3148,141.4705
6/20/2014,7,6.8,14.8,0,0.8,2.9,44,20,19,82,87,1009.4,1007.8,8,5,10.7,13.8,No,Yes,-38.3148,141.4705
6/21/2014,7,10.6,14.4,5.2,0.4,4,31,11,9,99,94,1015.1,1016.2,8,7,12,13.5,Yes,Yes,-38.3148,141.4705
6/23/2014,7,8.5,11.9,6.8,2,0.9,74,24,44,94,76,997,998.1,8,8,8.6,9.3,Yes,Yes,-38.3148,141.4705
6/24/2014,7,5.1,13.1,21.2,1.2,1.7,106,39,35,75,73,999,1004.9,8,8,11.1,12.2,Yes,Yes,-38.3148,141.4705
6/25/2014,7,9.8,14.8,5.6,0.8,3.4,72,31,31,70,94,1012.5,1010.6,6,8,12.9,12.5,Yes,Yes,-38.3148,141.4705
6/26/2014,7,10.6,14.4,11,1.8,5.6,74,31,30,69,60,1015.9,1015.9,8,6,12.1,13.3,Yes,No,-38.3148,141.4705
6/28/2014,7,7.4,11,12.2,3,0.7,78,22,44,94,81,991.3,991.3,8,8,7.7,10.4,Yes,Yes,-38.3148,141.4705
6/29/2014,7,7.7,11.7,14.2,1.6,9,61,26,19,85,73,1006.1,1009.8,8,8,8.8,9.8,Yes,Yes,-38.3148,141.4705
6/30/2014,7,6.7,13.6,5,1.6,4.9,46,24,22,92,73,1017.6,1020.2,8,8,11,12.2,Yes,No,-38.3148,141.4705
7/1/2014,7,8.9,13.8,0.8,0.8,0,28,9,19,80,82,1028.6,1028.5,8,8,11.4,13.1,No,No,-38.3148,141.4705
7/2/2014,7,9.2,14.6,0,0.8,0.4,31,17,22,94,79,1029,1026.3,8,7,10.4,14.2,No,No,-38.3148,141.4705
7/4/2014,7,9.2,14.1,0.2,2.4,5.8,63,24,30,87,88,1010.4,1007.7,8,8,10.2,12,No,Yes,-38.3148,141.4705
7/5/2014,7,9.6,13,12.2,1.4,4.5,61,33,33,88,85,1013.5,1014.1,8,8,11.4,12.1,Yes,Yes,-38.3148,141.4705
7/6/2014,7,8.6,13,1.6,1.4,8.2,35,15,22,84,76,1016.7,1016.3,8,8,10.6,12.8,Yes,No,-38.3148,141.4705
7/9/2014,7,7.4,11.3,2.2,3.2,0.3,48,19,19,95,75,995.8,997.7,8,8,7.8,10.9,Yes,Yes,-38.3148,141.4705
7/10/2014,7,7,11.9,4.2,0.4,2.5,56,30,26,87,67,1009.1,1011.9,8,8,10.4,11.2,Yes,Yes,-38.3148,141.4705
7/11/2014,7,8.3,14.4,6.6,0.6,5,69,22,28,95,78,1012.8,1011.1,2,8,10.3,13.9,Yes,Yes,-38.3148,141.4705
7/12/2014,7,6.5,11,12.4,1.4,6,46,15,19,72,66,1024,1026.4,8,1,8.3,10.9,Yes,No,-38.3148,141.4705
7/15/2014,7,5.2,9.7,0,0.6,0,39,17,19,79,81,1014.5,1009.2,8,7,7.7,9,No,No,-38.3148,141.4705
7/16/2014,7,6.8,13.8,0,1,3.7,63,15,26,94,76,1008.3,1004.7,7,4,7.9,13.6,No,Yes,-38.3148,141.4705
7/17/2014,7,5.7,10.2,15,3.4,3,87,35,35,77,63,1008,1009.6,8,8,6.5,8.9,Yes,Yes,-38.3148,141.4705
7/18/2014,7,5.4,11.8,7.6,0,7.4,46,17,15,81,71,1025.9,1027.4,8,7,9,11.2,Yes,Yes,-38.3148,141.4705
7/19/2014,7,5.5,12.4,2.2,0.6,3.6,22,0,15,94,90,1031.4,1030.3,8,8,8.9,10.7,Yes,Yes,-38.3148,141.4705
7/20/2014,7,5.8,13.1,1.4,0.8,5.6,19,7,9,99,83,1029.2,1026.5,8,8,8.9,11.6,Yes,No,-38.3148,141.4705
7/24/2014,7,4.4,11.8,4.2,0.8,0,31,13,19,97,92,1013.1,1008.7,8,8,8.4,10.7,Yes,Yes,-38.3148,141.4705
7/25/2014,7,8.4,14.9,5.6,0.4,4.5,43,17,26,96,77,1012.7,1014.5,8,6,11.5,14,Yes,Yes,-38.3148,141.4705
7/26/2014,7,10.8,14,3,1.8,8.1,35,15,20,84,76,1024,1024.3,8,7,12.1,13,Yes,No,-38.3148,141.4705
7/29/2014,7,10.6,15.2,3.6,1.8,3.2,81,44,46,86,83,1005.2,1005.3,8,8,14,14.7,Yes,Yes,-38.3148,141.4705
7/30/2014,7,11.5,15.5,5,1,3.1,80,35,39,89,78,1010,1007.4,8,8,13.1,15,Yes,No,-38.3148,141.4705
7/31/2014,7,11.5,13.3,0.8,2.4,0.1,98,43,54,79,70,993,995.9,8,8,12.6,8,No,Yes,-38.3148,141.4705
8/1/2014,7,4.3,9.8,20,2,5,69,24,28,67,62,1004.7,1014.7,8,1,8.5,9.3,Yes,No,-38.3148,141.4705
8/4/2014,7,3.9,13.8,0,1.4,7.2,39,19,24,63,69,1032.4,1030.4,5,8,8.3,13.1,No,Yes,-38.3148,141.4705
8/5/2014,7,8.3,13.3,2,2.2,2.1,41,9,17,98,80,1033.1,1031.8,8,8,10.1,13,Yes,No,-38.3148,141.4705
8/8/2014,7,9.1,15.1,2.2,2.2,5.1,28,9,15,86,63,1030.2,1027.3,8,8,10,13.8,Yes,No,-38.3148,141.4705
8/10/2014,7,7.7,11.3,6.6,1.8,7.7,48,20,19,63,67,1026.8,1027.9,8,8,9.9,9.7,Yes,Yes,-38.3148,141.4705
8/11/2014,7,6.3,11.7,2,1.6,6.3,35,15,15,71,68,1032.9,1032.3,8,4,8.4,11,Yes,No,-38.3148,141.4705
8/12/2014,7,4.7,11.9,0.6,1.4,3.5,31,6,19,74,85,1035.5,1035.5,8,8,8.6,9.2,No,No,-38.3148,141.4705
8/13/2014,7,5.1,13.6,0.2,0.4,3.5,26,0,9,92,79,1038,1036.6,8,7,9.9,13.1,No,No,-38.3148,141.4705
8/14/2014,7,9.5,12,0.8,0.4,0,20,6,7,80,75,1036.5,1034.4,8,8,10.4,11.6,No,No,-38.3148,141.4705
8/16/2014,7,2.8,12.6,0,1.8,6.5,24,0,15,95,71,1024.2,1021.5,6,8,8.1,12.1,No,No,-38.3148,141.4705
8/17/2014,7,7.4,13.5,0.6,1.2,7.3,30,9,15,87,65,1021,1020.1,8,7,10.2,12.5,No,No,-38.3148,141.4705
8/18/2014,7,9,12.7,0,1.4,1.9,31,9,15,68,75,1024.4,1023.3,8,8,9.7,10.8,No,No,-38.3148,141.4705
8/19/2014,7,7.9,13,0,0.8,1.8,24,11,9,69,60,1026.7,1025.8,8,8,10.3,11.8,No,No,-38.3148,141.4705
8/20/2014,7,7,13.5,0,0.8,1.9,24,0,15,79,63,1028.3,1027.6,3,1,9.8,12.8,No,No,-38.3148,141.4705
8/21/2014,7,6.9,14.2,0.4,0.8,2.9,19,6,9,83,69,1029.1,1026.6,8,7,9.9,12.6,No,No,-38.3148,141.4705
8/22/2014,7,3.8,18,0.2,1.2,4.7,31,13,13,87,63,1028.8,1026.2,8,8,7.8,16.3,No,No,-38.3148,141.4705
8/23/2014,7,3.9,17.1,0,2.4,1.8,59,17,41,74,86,1023.3,1021.1,7,8,11.8,10.4,No,Yes,-38.3148,141.4705
8/24/2014,7,9.1,13.1,5.8,1.8,7.9,54,33,33,72,82,1025.7,1025.9,7,8,11.5,11.3,Yes,Yes,-38.3148,141.4705
8/25/2014,7,10.1,15.1,2.2,1.4,7.6,35,15,15,82,76,1030.3,1029.1,8,5,12.4,14.2,Yes,No,-38.3148,141.4705
8/26/2014,7,4.6,15.3,0,1.4,10,28,0,13,99,77,1029.9,1026.3,7,3,9.7,14.9,No,No,-38.3148,141.4705
8/31/2014,7,9.6,20.5,0.2,3.6,0.5,52,17,24,69,36,1014.8,1009.9,1,5,12.8,20.1,No,Yes,-38.3148,141.4705
9/1/2014,7,9.8,13.6,8.8,2.8,3.9,44,13,22,85,82,1009.5,1010.2,8,8,11.4,11.9,Yes,Yes,-38.3148,141.4705
9/2/2014,7,7.3,13.5,4,1.6,8.9,35,19,13,58,63,1022.5,1023.2,1,1,11.4,11.8,Yes,No,-38.3148,141.4705
9/5/2014,7,6,14.6,2.4,2.2,8.8,24,6,13,88,69,1026.4,1026,4,8,10.5,13.7,Yes,No,-38.3148,141.4705
9/11/2014,7,8.9,13.4,5.4,3.8,8,67,33,24,67,66,1016.6,1020,8,8,11.4,12.8,Yes,No,-38.3148,141.4705
9/12/2014,7,4.8,14.6,0.2,3.2,3.1,31,9,22,80,64,1027.2,1026.4,8,2,10.9,13.7,No,No,-38.3148,141.4705
9/13/2014,7,9.7,15,0,1.6,2.4,30,11,15,72,65,1025.6,1022.8,8,8,11.5,13.6,No,No,-38.3148,141.4705
9/17/2014,7,8.9,13,2.4,2.4,7.4,57,30,30,59,67,1016.6,1018.6,3,8,11,10.7,Yes,Yes,-38.3148,141.4705
9/18/2014,7,7.9,13.6,2.2,3.2,4,33,15,15,65,56,1024.9,1024.9,8,0,11.5,12.8,Yes,No,-38.3148,141.4705
9/19/2014,7,4.4,14.5,0.2,1.8,7.2,24,13,13,72,66,1026.5,1025.5,4,8,11.6,13,No,No,-38.3148,141.4705
9/20/2014,7,1.8,15.4,0,1.4,9.6,26,6,15,66,52,1029.4,1029,6,5,11.7,14,No,No,-38.3148,141.4705
10/19/2014,7,12.6,15.5,0,7.6,0.5,35,7,13,97,85,1019.9,1023.8,8,8,13.7,14.2,No,No,-38.3148,141.4705
10/23/2014,7,12.2,15.3,0,6.6,6.3,41,22,19,91,82,1021,1017.6,8,8,12.5,14.9,No,No,-38.3148,141.4705
10/24/2014,7,12.2,19.3,0,3.6,7.8,54,6,35,98,82,1012.1,1012.7,2,7,15.3,16.1,No,No,-38.3148,141.4705
10/25/2014,7,11.7,15.6,0,4.6,9.5,26,13,15,82,73,1018.3,1016.8,8,8,13.1,15.3,No,No,-38.3148,141.4705
10/27/2014,7,11.2,15.6,0.8,6.2,9.6,69,33,44,87,63,1007.2,1011,8,8,12.1,14.6,No,No,-38.3148,141.4705
10/28/2014,7,11.5,16.6,1,5.2,8.1,72,39,41,79,62,1011.9,1015.2,8,8,13.3,15.4,No,No,-38.3148,141.4705
10/29/2014,7,10.5,17.1,0,3,4.3,54,20,35,76,75,1018,1016.4,8,8,13.1,15.2,No,No,-38.3148,141.4705
10/30/2014,7,11.9,17.2,0,3.4,6,39,19,26,87,69,1015.9,1014.4,8,1,12.8,16.1,No,No,-38.3148,141.4705
10/31/2014,7,7,30.6,0,3.4,8.1,65,19,33,75,22,1005.3,999,7,4,14,29.4,No,Yes,-38.3148,141.4705
11/1/2014,7,10.1,14.2,4.2,10.2,10.4,74,46,39,73,59,1006.5,1012.2,8,8,10.1,12.5,Yes,Yes,-38.3148,141.4705
11/2/2014,7,8.4,15.1,2,4.8,4.9,57,19,22,68,58,1023.2,1025.3,8,8,11.3,14.1,Yes,No,-38.3148,141.4705
11/4/2014,7,8.8,23.1,0,7.4,6.5,52,19,26,42,72,1013.3,1016.2,6,7,19.6,14.5,No,No,-38.3148,141.4705
11/5/2014,7,10.5,16,0,4,10.2,35,17,17,76,54,1022.2,1021.1,8,2,12,14.6,No,No,-38.3148,141.4705
11/6/2014,7,5.9,19.3,0,5.2,9.8,33,13,24,78,69,1017.5,1015.7,1,4,13.8,16.7,No,No,-38.3148,141.4705
11/8/2014,7,17.1,19.3,0,13.4,3.5,37,17,15,67,89,1014.2,1018.9,7,8,18.7,13.8,No,Yes,-38.3148,141.4705
11/10/2014,7,7.6,17.3,0,5.6,9.9,37,22,17,79,61,1024.2,1025.1,8,6,15.2,15.6,No,No,-38.3148,141.4705
11/13/2014,7,10.6,31.6,0,6,2.8,24,13,13,76,26,1013.1,1008.9,4,8,15.5,29.3,No,No,-38.3148,141.4705
11/14/2014,7,12,15.5,0,6.4,0.4,44,20,13,75,66,1014.8,1016.3,8,8,13.1,14.1,No,No,-38.3148,141.4705
11/15/2014,7,4.5,17.1,0,3.4,5.3,35,13,22,65,67,1014.8,1010.5,8,5,12.3,14.3,No,Yes,-38.3148,141.4705
11/16/2014,7,9.5,16.9,1.8,3.4,11,57,26,35,68,70,1012,1012,1,8,13.5,15.8,Yes,Yes,-38.3148,141.4705
11/18/2014,7,10.1,17.5,0,4.8,4.9,39,15,19,71,68,1021.3,1021.5,8,8,13.4,15.7,No,No,-38.3148,141.4705
11/20/2014,7,13.5,23.3,0,10.4,0.9,46,13,20,69,94,1003.7,1004,8,8,18.4,18.1,No,Yes,-38.3148,141.4705
11/22/2014,7,11.5,29.3,1.8,6.6,11.2,61,20,37,70,52,1007.6,1004.6,7,1,17.3,23.8,Yes,No,-38.3148,141.4705
11/24/2014,7,11.7,18.9,1.6,6.8,8.6,56,9,26,89,86,1009.1,1010.3,8,8,14.8,15.1,Yes,Yes,-38.3148,141.4705
11/26/2014,7,11.7,17.1,0,2.8,5.9,37,22,17,80,85,1022.1,1023.5,8,8,14.7,14.5,No,No,-38.3148,141.4705
11/30/2014,7,14,25.6,0,8,9.4,41,6,17,66,63,1006.4,1003.8,8,8,19.6,22.2,No,No,-38.3148,141.4705
12/1/2014,7,14.6,18.2,0.4,8.4,0,46,26,30,95,81,1006.2,1006.9,8,7,15.2,16,No,No,-38.3148,141.4705
12/2/2014,7,14,20.5,0,2.6,6.3,30,15,13,87,68,1010.8,1010.4,8,2,15.4,19.1,No,Yes,-38.3148,141.4705
12/3/2014,7,13.2,19.3,1.8,4,1.8,43,17,9,96,96,1013.2,1012.2,6,8,15,16.2,Yes,Yes,-38.3148,141.4705
12/4/2014,7,14,20.3,12.6,1.4,5.4,26,9,17,99,83,1011.1,1011.2,8,8,15.7,18.1,Yes,No,-38.3148,141.4705
12/5/2014,7,14.7,19.1,0.6,3.4,4.8,35,17,17,95,75,1010.8,1010.5,8,8,15.2,18.6,No,No,-38.3148,141.4705
12/6/2014,7,12.2,15.9,1,4.2,0.9,44,24,20,92,88,1013.9,1012.6,8,7,12.3,13.9,No,No,-38.3148,141.4705
12/7/2014,7,12.2,18.5,0,2.8,0.8,44,24,30,84,81,1010.9,1009.5,8,7,15.7,15.8,No,No,-38.3148,141.4705
12/8/2014,7,13,18.9,0.6,3.8,10.9,30,11,15,87,66,1011.6,1013.2,8,8,14.8,17.5,No,No,-38.3148,141.4705
12/9/2014,7,10.8,19.8,0,5.2,10.8,35,17,20,68,59,1017.1,1015.8,8,1,14.8,17.6,No,No,-38.3148,141.4705
12/10/2014,7,12.9,19.4,0,6.4,9.9,37,19,20,77,74,1013.5,1013.4,8,8,16.5,18.2,No,No,-38.3148,141.4705
12/11/2014,7,12.7,17.9,0,5.4,7.5,39,20,20,77,67,1020,1021.4,8,8,14.6,16,No,No,-38.3148,141.4705
12/14/2014,7,8,20.1,0,11.4,11.9,31,9,17,79,64,1010.2,1010.5,1,5,17.3,18.8,No,No,-38.3148,141.4705
12/16/2014,7,6.8,19.1,0,8,10.2,78,31,33,81,82,997.8,997.7,4,8,15,14.3,No,Yes,-38.3148,141.4705
12/18/2014,7,7.4,18.8,0,7.4,7.2,65,26,33,78,62,1005.7,1008.6,8,3,14.7,17.1,No,Yes,-38.3148,141.4705
12/19/2014,7,10.6,18.1,4.6,4.6,11.3,41,17,22,64,57,1018.2,1019.6,8,4,14.3,17,Yes,No,-38.3148,141.4705
